Y-tunnus,company_name,address,website,registrationDate,detailsUri,companyForm
2670635-1,A1 Laatoitus Oy,,,2015-02-11,http://avoindata.prh.fi/opendata/tr/v1/2670635-1,OY
2689389-8,Kuntokeskus Movet Oy,,,2015-05-29,http://avoindata.prh.fi/opendata/tr/v1/2689389-8,OY
2754130-9,Design Katto Oy,,,2016-05-03,http://avoindata.prh.fi/opendata/tr/v1/2754130-9,OY
2758121-2,Remontti Följärit Oy,,,2016-04-26,http://avoindata.prh.fi/opendata/tr/v1/2758121-2,OY
2793376-7,Lahden rakennus ja remonttipalvelu oy,,,2016-12-01,http://avoindata.prh.fi/opendata/tr/v1/2793376-7,OY
2796622-7,Pirkan Remonttitalo Oy,,,2016-11-25,http://avoindata.prh.fi/opendata/tr/v1/2796622-7,OY
2794232-1,Kattoklinikka Oy,,,2016-11-22,http://avoindata.prh.fi/opendata/tr/v1/2794232-1,OY
2793612-4,Remonttipalvelu Lehtonen Oy,,,2016-11-11,http://avoindata.prh.fi/opendata/tr/v1/2793612-4,OY
2789411-2,Raksamies remonttipalvelut Oy,,,2016-11-04,http://avoindata.prh.fi/opendata/tr/v1/2789411-2,OY
2770202-9,Lahden Lähiremontti Oy,,,2016-12-31,http://avoindata.prh.fi/opendata/tr/v1/2770202-9,OY
2799297-8,RM-Kotiremontti Oy,,,2016-12-19,http://avoindata.prh.fi/opendata/tr/v1/2799297-8,OY
2798062-7,Suomen Kattopiste Oy,,,2016-12-16,http://avoindata.prh.fi/opendata/tr/v1/2798062-7,OY
2783158-4,Katto Oy Rovaniemi,,,2016-09-27,http://avoindata.prh.fi/opendata/tr/v1/2783158-4,OY
2782416-5,JH Talo- ja kattohuolto Oy,,,2016-09-23,http://avoindata.prh.fi/opendata/tr/v1/2782416-5,OY
2773663-2,RLO Katto Oy,,,2016-08-18,http://avoindata.prh.fi/opendata/tr/v1/2773663-2,OY
2773516-2,Kodin Kattokumppanit Oy,,,2016-08-16,http://avoindata.prh.fi/opendata/tr/v1/2773516-2,OY
2774393-9,HG-Remontti Oy,,,2016-08-11,http://avoindata.prh.fi/opendata/tr/v1/2774393-9,OY
2749981-7,Kouvolan Laatoitus ja Muuraus Osk,,,2016-03-18,http://avoindata.prh.fi/opendata/tr/v1/2749981-7,OK
2748562-6,Kruunuremontti Oy,,,2016-03-08,http://avoindata.prh.fi/opendata/tr/v1/2748562-6,OY
2750549-8,Maalaus- ja Laatoitusliike Jani Haavistola Oy,,,2016-03-07,http://avoindata.prh.fi/opendata/tr/v1/2750549-8,OY
2743921-6,Kattoketut Oy,,,2016-02-26,http://avoindata.prh.fi/opendata/tr/v1/2743921-6,OY
2767094-4,Kattotyö Jari Virta Oy,,,2016-06-23,http://avoindata.prh.fi/opendata/tr/v1/2767094-4,OY
2759742-5,Kronovet Ab,,,2016-06-22,http://avoindata.prh.fi/opendata/tr/v1/2759742-5,OY
2767105-8,Remonttiliike Lumo Oy,,,2016-06-22,http://avoindata.prh.fi/opendata/tr/v1/2767105-8,OY
2755080-3,Meidän Katto Oy,,,2016-04-21,http://avoindata.prh.fi/opendata/tr/v1/2755080-3,OY
2750296-7,Remontti 11 Oy,,,2016-04-06,http://avoindata.prh.fi/opendata/tr/v1/2750296-7,OY
2754937-8,Laaturemontti J. Hokkanen Oy,,,2016-04-06,http://avoindata.prh.fi/opendata/tr/v1/2754937-8,OY
2750234-2,Karelian Kattotiimi Oy,,,2016-03-30,http://avoindata.prh.fi/opendata/tr/v1/2750234-2,OY
2752849-7,HELSINGIN KATTOPESU OY,,,2016-03-30,http://avoindata.prh.fi/opendata/tr/v1/2752849-7,OY
2751470-6,Suomen Kattomaalari Oy,,,2016-03-29,http://avoindata.prh.fi/opendata/tr/v1/2751470-6,OY
2768234-7,Suomen Remonttitieto Oy,,,2016-07-19,http://avoindata.prh.fi/opendata/tr/v1/2768234-7,OY
2770345-1,JPK Laatoitus Oy,,,2016-07-18,http://avoindata.prh.fi/opendata/tr/v1/2770345-1,OY
2770656-4,Sievin KattoAsennus oy,,,2016-07-13,http://avoindata.prh.fi/opendata/tr/v1/2770656-4,OY
2769704-7,AF-Rakennus & Remonttipalvelut Oy,,,2016-07-08,http://avoindata.prh.fi/opendata/tr/v1/2769704-7,OY
2833607-5,Maalaus ja Remonttipalvelu Joki Oy,,,2017-06-01,http://avoindata.prh.fi/opendata/tr/v1/2833607-5,OY
2832928-9,Katto Savo Oy,,,2017-05-11,http://avoindata.prh.fi/opendata/tr/v1/2832928-9,OY
2830290-8,Eurokatto Etelä-Suomi Oy,,,2017-05-05,http://avoindata.prh.fi/opendata/tr/v1/2830290-8,OY
2864113-3,Kattokeskus Varsinais-Suomi Oy,,,2017-11-03,http://avoindata.prh.fi/opendata/tr/v1/2864113-3,OY
2860014-7,Lappeenrannan Remonttihuone Oy,,,2017-10-16,http://avoindata.prh.fi/opendata/tr/v1/2860014-7,OY
2869030-6,Kattokonsultointi Jari Mustikkamaa Oy,,,2017-11-28,http://avoindata.prh.fi/opendata/tr/v1/2869030-6,OY
2867248-2,Adno Remonttipalvelut Oy,,,2017-11-21,http://avoindata.prh.fi/opendata/tr/v1/2867248-2,OY
2866995-3,Kattokollit Oy,,,2017-11-17,http://avoindata.prh.fi/opendata/tr/v1/2866995-3,OY
2864972-5,Taivaskatto Oy,,,2017-11-10,http://avoindata.prh.fi/opendata/tr/v1/2864972-5,OY
2874746-4,SparIkkunat Oy,,,2017-12-21,http://avoindata.prh.fi/opendata/tr/v1/2874746-4,OY
2873941-3,Remontti-Haukka Oy,,,2017-12-20,http://avoindata.prh.fi/opendata/tr/v1/2873941-3,OY
2874309-2,Remontti Särkelä Oy,,,2017-12-20,http://avoindata.prh.fi/opendata/tr/v1/2874309-2,OY
2873277-2,MSK Vinyyli- ja kattorakenne Oy Ltd,,,2017-12-11,http://avoindata.prh.fi/opendata/tr/v1/2873277-2,OY
2864118-4,Turun Pintaremontti Oy,,,2017-12-04,http://avoindata.prh.fi/opendata/tr/v1/2864118-4,OY
2858865-1,JJ-kattohuolto Oy,,,2017-10-03,http://avoindata.prh.fi/opendata/tr/v1/2858865-1,OY
2855616-6,RemonttiJones Oy,,,2017-10-01,http://avoindata.prh.fi/opendata/tr/v1/2855616-6,OY
2854799-9,Outdoors Oulu Oy,,,2017-09-19,http://avoindata.prh.fi/opendata/tr/v1/2854799-9,OY
2822063-8,Reprovet Oy,,,2017-03-30,http://avoindata.prh.fi/opendata/tr/v1/2822063-8,OY
2823041-4,RemonttipalveLu oma,,,2017-03-24,http://avoindata.prh.fi/opendata/tr/v1/2823041-4,OY
2822533-2,Remontti ja Piha Kyläluuta Oy,,,2017-03-24,http://avoindata.prh.fi/opendata/tr/v1/2822533-2,OY
2818518-2,Roll Outdoors Oy,,,2017-03-10,http://avoindata.prh.fi/opendata/tr/v1/2818518-2,OY
2836335-6,Kattoni Oy,,,2017-06-09,http://avoindata.prh.fi/opendata/tr/v1/2836335-6,OY
2828882-7,Broofing Oy,,,2017-04-20,http://avoindata.prh.fi/opendata/tr/v1/2828882-7,OY
2826272-3,Remonttiteam Siikaluoma Oy,,,2017-04-06,http://avoindata.prh.fi/opendata/tr/v1/2826272-3,OY
2846607-2,Sastamalan Kiinteistö- ja remonttiapu Oy,,,2017-08-01,http://avoindata.prh.fi/opendata/tr/v1/2846607-2,OY
2841377-1,Hämeen Kattopalvelu Oy,,,2017-07-20,http://avoindata.prh.fi/opendata/tr/v1/2841377-1,OY
2841198-7,SD-Remontti Oy,,,2017-07-10,http://avoindata.prh.fi/opendata/tr/v1/2841198-7,OY
2918190-9,Laatoitus- ja Rakennuspalvelu Soinio Oy,,,2018-06-12,http://avoindata.prh.fi/opendata/tr/v1/2918190-9,OY
2915586-6,TM-Remontti Oy,,,2018-05-24,http://avoindata.prh.fi/opendata/tr/v1/2915586-6,OY
2911097-5,TJT Katto Oy,,,2018-05-22,http://avoindata.prh.fi/opendata/tr/v1/2911097-5,OY
2948003-6,Sotkuman Remonttipalvelu Oy,,,2018-11-06,http://avoindata.prh.fi/opendata/tr/v1/2948003-6,OY
2940189-5,Suomen vesiremontti Oy,,,2018-10-23,http://avoindata.prh.fi/opendata/tr/v1/2940189-5,OY
2941780-3,JML Tiling Oy,,,2018-10-17,http://avoindata.prh.fi/opendata/tr/v1/2941780-3,OY
2953827-7,Kattokeskus Länsi-Uusimaa Oy,,,2018-12-04,http://avoindata.prh.fi/opendata/tr/v1/2953827-7,OY
2953826-9,Kattokeskus Keski-Suomi Oy,,,2018-12-04,http://avoindata.prh.fi/opendata/tr/v1/2953826-9,OY
2949120-2,FTS-laatoitus Oy,,,2018-11-28,http://avoindata.prh.fi/opendata/tr/v1/2949120-2,OY
2956517-9,Lahden Kattohuolto Oy,,,2018-12-17,http://avoindata.prh.fi/opendata/tr/v1/2956517-9,OY
2952142-4,GekkoVet Oy,,,2018-12-10,http://avoindata.prh.fi/opendata/tr/v1/2952142-4,OY
2944712-1,TK Laatoitus&Remontit Oy,,,2018-10-10,http://avoindata.prh.fi/opendata/tr/v1/2944712-1,OY
2936648-7,HJ Laatoitus Oy,,,2018-10-08,http://avoindata.prh.fi/opendata/tr/v1/2936648-7,OY
2935637-7,Katto Virtanen Oy,,,2018-09-20,http://avoindata.prh.fi/opendata/tr/v1/2935637-7,OY
2938052-9,Suomen Bitumikatto Oy,,,2018-09-12,http://avoindata.prh.fi/opendata/tr/v1/2938052-9,OY
2932893-1,KSTV Remontti ja Rakennus Oy,,,2018-09-04,http://avoindata.prh.fi/opendata/tr/v1/2932893-1,OY
2934364-8,Putkialan Remonttipalvelu Oy,,,2018-09-03,http://avoindata.prh.fi/opendata/tr/v1/2934364-8,OY
2928392-1,Vastuuremontti Oy,,,2018-09-01,http://avoindata.prh.fi/opendata/tr/v1/2928392-1,OY
2931807-1,Taika Outdoors Oy,,,2018-08-31,http://avoindata.prh.fi/opendata/tr/v1/2931807-1,OY
2932205-4,KattoMaster Oy,,,2018-08-27,http://avoindata.prh.fi/opendata/tr/v1/2932205-4,OY
2910248-1,Remontti M.Korhonen Oy,,,2018-04-19,http://avoindata.prh.fi/opendata/tr/v1/2910248-1,OY
2910100-8,Remonttiurokset Oy,,,2018-04-18,http://avoindata.prh.fi/opendata/tr/v1/2910100-8,OY
2894323-8,K 1 Laatoitus Oy,,,2018-04-05,http://avoindata.prh.fi/opendata/tr/v1/2894323-8,OY
2919887-4,Oulux Ovet ja Ikkunat Oy,,,2018-07-09,http://avoindata.prh.fi/opendata/tr/v1/2919887-4,OY
2921879-1,Laitilan Katto- ja korjaustyö Oy,,,2018-07-09,http://avoindata.prh.fi/opendata/tr/v1/2921879-1,OY
2912395-2,LVI & Remonttipalvelu Räisänen OY,,,2018-05-04,http://avoindata.prh.fi/opendata/tr/v1/2912395-2,OY
2928401-9,TS-Katto Oy,,,2018-07-27,http://avoindata.prh.fi/opendata/tr/v1/2928401-9,OY
2925265-8,Asunto Oy Mustasaaren Kristiinenhovi - Bostads Ab Korsholms Kristinehovet,,,2018-07-25,http://avoindata.prh.fi/opendata/tr/v1/2925265-8,AOY
2989439-4,Kattokeskus Uusimaa Oy,,,2019-08-31,http://avoindata.prh.fi/opendata/tr/v1/2989439-4,OY
3021001-7,Näppärä Remonttipalvelut OY,,,2019-08-30,http://avoindata.prh.fi/opendata/tr/v1/3021001-7,OY
3016848-8,Multilingual Parenting Ab,,,2019-08-19,http://avoindata.prh.fi/opendata/tr/v1/3016848-8,OY
3100917-1,Haagan Remontti ja Putkityö oy,,,2019-11-26,http://avoindata.prh.fi/opendata/tr/v1/3100917-1,OY
3098583-2,Ollin remonttipalvelu Oy,,,2019-11-14,http://avoindata.prh.fi/opendata/tr/v1/3098583-2,OY
3092222-5,Kulta Katto Oy,,,2019-11-14,http://avoindata.prh.fi/opendata/tr/v1/3092222-5,OY
3104692-5,Remontti Käpylä Oy,,,2019-12-12,http://avoindata.prh.fi/opendata/tr/v1/3104692-5,OY
3104052-3,Rakennus ja Laatoitus JPL Turunen Oy,,,2019-12-10,http://avoindata.prh.fi/opendata/tr/v1/3104052-3,OY
3102700-3,LLP Laatoitus Oy,,,2019-12-04,http://avoindata.prh.fi/opendata/tr/v1/3102700-3,OY
3107558-2,Valla Outdoors Oy,,,2019-12-30,http://avoindata.prh.fi/opendata/tr/v1/3107558-2,OY
3105570-9,Haaveremontti Oy,,,2019-12-30,http://avoindata.prh.fi/opendata/tr/v1/3105570-9,OY
3106931-8,Kodin Remonttimies Oy,,,2019-12-23,http://avoindata.prh.fi/opendata/tr/v1/3106931-8,OY
3106718-7,Hämeen Remonttiapu Nurminen Oy,,,2019-12-23,http://avoindata.prh.fi/opendata/tr/v1/3106718-7,OY
3097276-7,A&M Kotiremontti Oy,,,2019-11-08,http://avoindata.prh.fi/opendata/tr/v1/3097276-7,OY
3096569-8,Posioutdoors Oy,,,2019-11-06,http://avoindata.prh.fi/opendata/tr/v1/3096569-8,OY
3096704-4,Ionascun Remontti- ja Kotipalvelut Oy,,,2019-11-05,http://avoindata.prh.fi/opendata/tr/v1/3096704-4,OY
3096639-1,Remonttiluotsi Oy,,,2019-11-04,http://avoindata.prh.fi/opendata/tr/v1/3096639-1,OY
3094769-2,Seremontti Oy,,,2019-11-04,http://avoindata.prh.fi/opendata/tr/v1/3094769-2,OY
3092293-8,Remontti Veikko Oy,,,2019-10-29,http://avoindata.prh.fi/opendata/tr/v1/3092293-8,OY
3094449-1,RV-Remontti OY,,,2019-10-23,http://avoindata.prh.fi/opendata/tr/v1/3094449-1,OY
3091149-7,Lvis-BRAREMONTTICOM Oy,,,2019-10-22,http://avoindata.prh.fi/opendata/tr/v1/3091149-7,OY
3093931-8,Suomen Kattotarkastus Oy,,,2019-10-22,http://avoindata.prh.fi/opendata/tr/v1/3093931-8,OY
3093779-3,EK Kattokeskus Oy,,,2019-10-21,http://avoindata.prh.fi/opendata/tr/v1/3093779-3,OY
3093545-6,Uudenmaan Kattopelti ja Huolto Oy,,,2019-10-18,http://avoindata.prh.fi/opendata/tr/v1/3093545-6,OY
3092037-7,Ottakatto Oy,,,2019-10-10,http://avoindata.prh.fi/opendata/tr/v1/3092037-7,OY
3010364-1,Rakennus ja Remontti JSK Oy,,,2019-07-25,http://avoindata.prh.fi/opendata/tr/v1/3010364-1,OY
3011116-6,Remonttityö Karlakari Oy,,,2019-07-23,http://avoindata.prh.fi/opendata/tr/v1/3011116-6,OY
3013808-6,Nallen Kylpyhuoneremontti Oy,,,2019-07-23,http://avoindata.prh.fi/opendata/tr/v1/3013808-6,OY
3010528-4,omaRemontti Oy,,,2019-07-18,http://avoindata.prh.fi/opendata/tr/v1/3010528-4,OY
3013159-7,Laatoitus Raita Oy,,,2019-07-18,http://avoindata.prh.fi/opendata/tr/v1/3013159-7,OY
3009070-5,JHP-Laatoitus Oy,,,2019-07-17,http://avoindata.prh.fi/opendata/tr/v1/3009070-5,OY
3008624-7,BET-Katto Oy,,,2019-07-16,http://avoindata.prh.fi/opendata/tr/v1/3008624-7,OY
3011782-4,123 Remontti- ja Apupalvelut oy,,,2019-07-15,http://avoindata.prh.fi/opendata/tr/v1/3011782-4,OY
3022609-4,Remonttipalvelu Litjo Oy,,,2019-09-10,http://avoindata.prh.fi/opendata/tr/v1/3022609-4,OY
3020612-2,L13 Laatoitus Oy,,,2019-09-09,http://avoindata.prh.fi/opendata/tr/v1/3020612-2,OY
3013192-5,Remonttipalvelu Lehtovirta OY,,,2019-08-13,http://avoindata.prh.fi/opendata/tr/v1/3013192-5,OY
3017749-9,Neurovet Oy,,,2019-08-13,http://avoindata.prh.fi/opendata/tr/v1/3017749-9,OY
3017138-8,ED Laatoitus OY,,,2019-08-09,http://avoindata.prh.fi/opendata/tr/v1/3017138-8,OY
3013351-7,Remonttineliö Oy,,,2019-07-31,http://avoindata.prh.fi/opendata/tr/v1/3013351-7,OY
3091515-6,Kattokopla Oy,,,2019-10-08,http://avoindata.prh.fi/opendata/tr/v1/3091515-6,OY
3087136-8,Saumakatto Sivonen Oy,,,2019-10-08,http://avoindata.prh.fi/opendata/tr/v1/3087136-8,OY
3090265-4,Remonttivelhot Oy,,,2019-10-04,http://avoindata.prh.fi/opendata/tr/v1/3090265-4,OY
3089524-7,Remonttiliike Kalu & Pakki Oy,,,2019-10-01,http://avoindata.prh.fi/opendata/tr/v1/3089524-7,OY
3088914-6,PROkaakeli Kylpyhuoneremontti Oy,,,2019-10-01,http://avoindata.prh.fi/opendata/tr/v1/3088914-6,OY
3088426-5,RemonttiMestari Niemikorpi Oy,,,2019-10-01,http://avoindata.prh.fi/opendata/tr/v1/3088426-5,OY
3155009-9,Kymenlaakson kattomestarit Oy,,,2020-09-01,http://avoindata.prh.fi/opendata/tr/v1/3155009-9,OY
3126320-9,Remonttipartio Oy,,,2020-08-31,http://avoindata.prh.fi/opendata/tr/v1/3126320-9,OY
3154145-9,Mobikatto Oy,,,2020-08-26,http://avoindata.prh.fi/opendata/tr/v1/3154145-9,OY
3151698-2,Etelä-Suomen Vahinkosaneeraus & Remonttipalvelu Oy,,,2020-08-18,http://avoindata.prh.fi/opendata/tr/v1/3151698-2,OY
3168762-6,Novetcom Oy,,,2020-11-18,http://avoindata.prh.fi/opendata/tr/v1/3168762-6,OY
3170796-5,Mikan Kattopalvelu Oy,,,2020-11-16,http://avoindata.prh.fi/opendata/tr/v1/3170796-5,OY
3174821-4,H&R Katto Oy,,,2020-12-11,http://avoindata.prh.fi/opendata/tr/v1/3174821-4,OY
3174478-2,Remontti Peltoniemi Oy,,,2020-12-04,http://avoindata.prh.fi/opendata/tr/v1/3174478-2,OY
3173565-9,Remontti Maisterit oy,,,2020-12-01,http://avoindata.prh.fi/opendata/tr/v1/3173565-9,OY
3173585-1,RemonttimestariTT oy,,,2020-12-01,http://avoindata.prh.fi/opendata/tr/v1/3173585-1,OY
3171156-9,Länsirannikon remontointi & kattomaalaukset Oy,,,2020-12-31,http://avoindata.prh.fi/opendata/tr/v1/3171156-9,OY
3175312-8,Laaturemontti Nyman Oy,,,2020-12-21,http://avoindata.prh.fi/opendata/tr/v1/3175312-8,OY
3175044-5,Diga-Remontti Oy,,,2020-12-17,http://avoindata.prh.fi/opendata/tr/v1/3175044-5,OY
3176024-8,HepoVet Oy,,,2020-12-16,http://avoindata.prh.fi/opendata/tr/v1/3176024-8,OY
3168308-6,Allegro Remontti Oy,,,2020-11-05,http://avoindata.prh.fi/opendata/tr/v1/3168308-6,OY
3167705-7,TaitoKatto Oy,,,2020-11-05,http://avoindata.prh.fi/opendata/tr/v1/3167705-7,OY
3167891-4,Remonttirölli Oy,,,2020-11-04,http://avoindata.prh.fi/opendata/tr/v1/3167891-4,OY
3165171-1,ScandiKatto Oy,,,2020-10-19,http://avoindata.prh.fi/opendata/tr/v1/3165171-1,OY
3165333-8,Kanta-Hämeen Ikkunat ja Ovet Oy,,,2020-10-19,http://avoindata.prh.fi/opendata/tr/v1/3165333-8,OY
3164067-6,Jylhä Outdoors Oy,,,2020-10-13,http://avoindata.prh.fi/opendata/tr/v1/3164067-6,OY
3146542-5,Kattowatti Oy,,,2020-07-20,http://avoindata.prh.fi/opendata/tr/v1/3146542-5,OY
3146364-9,Rakennus ja Remontti JR Oy,,,2020-07-15,http://avoindata.prh.fi/opendata/tr/v1/3146364-9,OY
3158301-8,Suomen Kotisi Remonttipalvelut Oy,,,2020-09-16,http://avoindata.prh.fi/opendata/tr/v1/3158301-8,OY
3156730-9,Remonttipalvelu A.Helo Oy,,,2020-09-14,http://avoindata.prh.fi/opendata/tr/v1/3156730-9,OY
3156461-8,Shunxin Lin Remontti Oy,,,2020-09-08,http://avoindata.prh.fi/opendata/tr/v1/3156461-8,OY
3156732-5,Suomen Kattourakointi Oy,,,2020-09-08,http://avoindata.prh.fi/opendata/tr/v1/3156732-5,OY
3156202-2,Remontti My Home Oy,,,2020-09-07,http://avoindata.prh.fi/opendata/tr/v1/3156202-2,OY
3155663-4,Lautakatto Oy,,,2020-09-03,http://avoindata.prh.fi/opendata/tr/v1/3155663-4,OY
3149442-9,Savon Maalaus- ja Remonttityö Oy,,,2020-08-05,http://avoindata.prh.fi/opendata/tr/v1/3149442-9,OY
3147843-7,VetoVet Oy,,,2020-07-31,http://avoindata.prh.fi/opendata/tr/v1/3147843-7,OY
3155789-9,Turun Kattohuolto Oy,,,2020-10-01,http://avoindata.prh.fi/opendata/tr/v1/3155789-9,OY
3161319-2,K.I REMONTTIPALVELUT OY,,,2020-10-01,http://avoindata.prh.fi/opendata/tr/v1/3161319-2,OY
3150980-3,Remonttipalvelu Lahnalammi Oy,,,2020-09-30,http://avoindata.prh.fi/opendata/tr/v1/3150980-3,OY
3232103-6,Puijon remontti ja suunnittelu Oy,,,2021-09-02,http://avoindata.prh.fi/opendata/tr/v1/3232103-6,OY
3229312-7,Korpi Outdoors Oy,,,2021-08-20,http://avoindata.prh.fi/opendata/tr/v1/3229312-7,OY
3228740-5,Alex Flooring Oy,,,2021-08-17,http://avoindata.prh.fi/opendata/tr/v1/3228740-5,OY
3249198-3,Kattovahti Oy,,,2021-11-29,http://avoindata.prh.fi/opendata/tr/v1/3249198-3,OY
3247839-1,SK Laatoituspalvelut Oy,,,2021-11-18,http://avoindata.prh.fi/opendata/tr/v1/3247839-1,OY
3245846-2,Sake Rakennus & Remontti Oy,,,2021-11-18,http://avoindata.prh.fi/opendata/tr/v1/3245846-2,OY
3247272-3,DT-Laatoitus Oy,,,2021-11-16,http://avoindata.prh.fi/opendata/tr/v1/3247272-3,OY
3247849-8,T.T Remontti Oy,,,2021-11-15,http://avoindata.prh.fi/opendata/tr/v1/3247849-8,OY
3246621-9,Kattoman Oy,,,2021-11-15,http://avoindata.prh.fi/opendata/tr/v1/3246621-9,OY
3248617-2,Kattokeskus Software Oy,,,2021-12-02,http://avoindata.prh.fi/opendata/tr/v1/3248617-2,OY
3250459-6,Kuopion Kattopalvelut Oy,,,2021-12-01,http://avoindata.prh.fi/opendata/tr/v1/3250459-6,OY
3250616-1,Pohjolan Kattopalvelu Oy,,,2021-12-01,http://avoindata.prh.fi/opendata/tr/v1/3250616-1,OY
3250249-4,JJ Remontti oy,,,2021-11-30,http://avoindata.prh.fi/opendata/tr/v1/3250249-4,OY
3249260-1,Mv kattojenmaalaus Oy,,,2021-11-29,http://avoindata.prh.fi/opendata/tr/v1/3249260-1,OY
3231581-6,Katto-Kaasinen Oy,,,2021-12-31,http://avoindata.prh.fi/opendata/tr/v1/3231581-6,OY
3243835-7,Pelti&Kattotyö Grönvall oy,,,2021-10-27,http://avoindata.prh.fi/opendata/tr/v1/3243835-7,OY
3243752-2,Remonttitoimisto H. Kemppainen Oy,,,2021-10-27,http://avoindata.prh.fi/opendata/tr/v1/3243752-2,OY
3240790-5,SM Laatoitus Oy,,,2021-10-18,http://avoindata.prh.fi/opendata/tr/v1/3240790-5,OY
3224449-9,Päijät-Hämeen Laatoitusurakointi Oy,,,2021-07-22,http://avoindata.prh.fi/opendata/tr/v1/3224449-9,OY
3223845-1,Remonttipalvelu Pulkkanen Oy,,,2021-07-21,http://avoindata.prh.fi/opendata/tr/v1/3223845-1,OY
3222930-1,RemonttiEemeli Oy,,,2021-07-13,http://avoindata.prh.fi/opendata/tr/v1/3222930-1,OY
3213653-5,Kuopion kodinremontti- ja siivouspalvelut Oy,,,2021-07-07,http://avoindata.prh.fi/opendata/tr/v1/3213653-5,OY
3221600-9,KL Laatoitus Oy,,,2021-07-07,http://avoindata.prh.fi/opendata/tr/v1/3221600-9,OY
3234758-6,Helsingin pientä pintaremonttia Oy,,,2021-09-22,http://avoindata.prh.fi/opendata/tr/v1/3234758-6,OY
3235394-3,ST Peltikatto Oy,,,2021-09-20,http://avoindata.prh.fi/opendata/tr/v1/3235394-3,OY
3235362-8,Katto Gold Oy,,,2021-09-20,http://avoindata.prh.fi/opendata/tr/v1/3235362-8,OY
3233058-1,Remontti Helsinki Oy,,,2021-09-14,http://avoindata.prh.fi/opendata/tr/v1/3233058-1,OY
3233281-9,Fixu Katto Oy,,,2021-09-08,http://avoindata.prh.fi/opendata/tr/v1/3233281-9,OY
3233406-4,Laatoitus ja Rakennus Ruuttula Oy,,,2021-09-07,http://avoindata.prh.fi/opendata/tr/v1/3233406-4,OY
3227739-7,Suomen Kattopinta Oy,,,2021-08-11,http://avoindata.prh.fi/opendata/tr/v1/3227739-7,OY
3226261-1,Vacuum Insulation Solutions Oy,,,2021-08-03,http://avoindata.prh.fi/opendata/tr/v1/3226261-1,OY
3223693-1,Illyrian Remontti Oy,,,2021-07-30,http://avoindata.prh.fi/opendata/tr/v1/3223693-1,OY
3225063-7,Tarkka remontti Oy,,,2021-07-26,http://avoindata.prh.fi/opendata/tr/v1/3225063-7,OY
3227102-4,Laatoituspalvelu A. Määttä Oy,,,2021-10-01,http://avoindata.prh.fi/opendata/tr/v1/3227102-4,OY
3234626-8,Remonttimo Oy,,,2021-09-30,http://avoindata.prh.fi/opendata/tr/v1/3234626-8,OY
3236163-6,Pipe Insulation Finland Oy,,,2021-09-24,http://avoindata.prh.fi/opendata/tr/v1/3236163-6,OY
3306058-7,Remonttitarinoita Oy,,,2022-08-19,http://avoindata.prh.fi/opendata/tr/v1/3306058-7,OY
3304818-2,RemonttiGuru Oy,,,2022-08-15,http://avoindata.prh.fi/opendata/tr/v1/3304818-2,OY
3326830-2,Maalaus & Remontti Okra Oy,,,2022-11-24,http://avoindata.prh.fi/opendata/tr/v1/3326830-2,OY
3314613-7,PorrasRemontti.fi by FormTrappan Oy,,,2022-11-23,http://avoindata.prh.fi/opendata/tr/v1/3314613-7,OY
3325730-4,Remontti Setälä Oy,,,2022-11-18,http://avoindata.prh.fi/opendata/tr/v1/3325730-4,OY
3329918-4,Birkaland Great Outdoors Company Oy,,,2022-12-13,http://avoindata.prh.fi/opendata/tr/v1/3329918-4,OY
3329674-1,C&N Sisäremontti oy,,,2022-12-13,http://avoindata.prh.fi/opendata/tr/v1/3329674-1,OY
3329315-3,Remonttilux Oy,,,2022-12-08,http://avoindata.prh.fi/opendata/tr/v1/3329315-3,OY
3327671-6,ML remontti ja asennus Oy,,,2022-12-02,http://avoindata.prh.fi/opendata/tr/v1/3327671-6,OY
3327698-6,Remontti Alen Oy,,,2022-11-29,http://avoindata.prh.fi/opendata/tr/v1/3327698-6,OY
3327204-5,TT Kattotyöt OY,,,2022-11-28,http://avoindata.prh.fi/opendata/tr/v1/3327204-5,OY
3307090-2,JoVet Oy,,,2022-12-31,http://avoindata.prh.fi/opendata/tr/v1/3307090-2,OY
3332740-5,Remonttileijonat Oy,,,2022-12-30,http://avoindata.prh.fi/opendata/tr/v1/3332740-5,OY
3332856-3,Katto Importing Oy,,,2022-12-23,http://avoindata.prh.fi/opendata/tr/v1/3332856-3,OY
3327509-4,Akaan Remontti Oy,,,2022-12-22,http://avoindata.prh.fi/opendata/tr/v1/3327509-4,OY
3331655-4,Kattotekniikka Oy Pirkanmaa,,,2022-12-20,http://avoindata.prh.fi/opendata/tr/v1/3331655-4,OY
3317343-4,Laatoitus ja muuraus A.Kangas Oy,,,2022-12-19,http://avoindata.prh.fi/opendata/tr/v1/3317343-4,OY
3322732-4,Bravo-Erikoislaatoitus Oy,,,2022-11-04,http://avoindata.prh.fi/opendata/tr/v1/3322732-4,OY
3321867-1,Kristalli ikkunat Oy,,,2022-11-02,http://avoindata.prh.fi/opendata/tr/v1/3321867-1,OY
3316666-4,E-kattohuolto Oy,,,2022-10-26,http://avoindata.prh.fi/opendata/tr/v1/3316666-4,OY
3317382-1,Alakattomies Oy,,,2022-10-13,http://avoindata.prh.fi/opendata/tr/v1/3317382-1,OY
